39100.0	248.530	313.874	316.034
39200.0	248.810	309.591	316.212
39300.0	249.090	305.372	316.390
39400.0	249.370	301.214	316.568
39500.0	249.650	297.118	316.746
39600.0	249.930	293.082	316.923
39700.0	250.210	289.105	317.101
39800.0	250.490	285.187	317.278
39900.0	250.770	281.326	317.455
40000.0	251.050	277.522	317.633
40100.0	251.330	273.773	317.810
40200.0	251.610	270.079	317.987
40300.0	251.890	266.438	318.164
40400.0	252.170	262.851	318.340
40500.0	252.450	259.316	318.517
40600.0	252.730	255.832	318.694
40700.0	253.010	252.399	318.870
40800.0	253.290	249.016	319.047
40900.0	253.570	245.682	319.223
41000.0	253.850	242.395	319.399
41100.0	254.130	239.157	319.575
41200.0	254.410	235.965	319.751
41300.0	254.690	232.819	319.927
41400.0	254.970	229.719	320.103
41500.0	255.250	226.663	320.279
41600.0	255.530	223.651	320.454
41700.0	255.810	220.683	320.630
41800.0	256.090	217.757	320.805
41900.0	256.370	214.873	320.981
42000.0	256.650	212.030	321.156
42100.0	256.930	209.228	321.331
42200.0	257.210	206.466	321.506
42300.0	257.490	203.743	321.681
42400.0	257.770	201.059	321.856
42500.0	258.050	198.413	322.030
42600.0	258.330	195.805	322.205
42700.0	258.610	193.234	322.380
42800.0	258.890	190.700	322.554
42900.0	259.170	188.201	322.729
43000.0	259.450	185.738	322.903
43100.0	259.730	183.309	323.077
43200.0	260.010	180.915	323.251
43300.0	260.290	178.555	323.425
43400.0	260.570	176.228	323.599
43500.0	260.850	173.934	323.773
43600.0	261.130	171.672	323.947
43700.0	261.410	169.442	324.120
43800.0	261.690	167.243	324.294
43900.0	261.970	165.075	324.467
44000.0	262.250	162.937	324.641
44100.0	262.530	160.830	324.814
44200.0	262.810	158.751	324.987
44300.0	263.090	156.702	325.160
44400.0	263.370	154.682	325.333
44500.0	263.650	152.689	325.506
44600.0	263.930	150.724	325.679
44700.0	264.210	148.787	325.851
44800.0	264.490	146.877	326.024
44900.0	264.770	144.993	326.197
45000.0	265.050	143.135	326.369
45100.0	265.330	141.303	326.541
45200.0	265.610	139.496	326.714
45300.0	265.890	137.714	326.886
45400.0	266.170	135.957	327.058
45500.0	266.450	134.224	327.230
45600.0	266.730	132.515	327.402
45700.0	267.010	130.829	327.574
45800.0	267.290	129.167	327.745
45900.0	267.570	127.527	327.917
46000.0	267.850	125.910	328.088
46100.0	268.130	124.315	328.260
46200.0	268.410	122.742	328.431
46300.0	268.690	121.191	328.602
46400.0	268.970	119.660	328.774
46500.0	269.250	118.151	328.945
46600.0	269.530	116.662	329.116
46700.0	269.810	115.193	329.287
46800.0	270.090	113.745	329.457
46900.0	270.370	112.316	329.628
47000.0	270.650	110.906	329.799
47100.0	270.650	109.515	329.799
47200.0	270.650	108.141	329.799
47300.0	270.650	106.785	329.799
47400.0	270.650	105.446	329.799
47500.0	270.650	104.123	329.799
47600.0	270.650	102.817	329.799
47700.0	270.650	101.527	329.799
47800.0	270.650	100.254	329.799
47900.0	270.650	98.9962	329.799
48000.0	270.650	97.7545	329.799
48100.0	270.650	96.5283	329.799
48200.0	270.650	95.3176	329.799
48300.0	270.650	94.1220	329.799
48400.0	270.650	92.9414	329.799
48500.0	270.650	91.7756	329.799
48600.0	270.650	90.6244	329.799
48700.0	270.650	89.4877	329.799
48800.0	270.650	88.3652	329.799
48900.0	270.650	87.2568	329.799
49000.0	270.650	86.1623	329.799
49100.0	270.650	85.0815	329.799
49200.0	270.650	84.0143	329.799
49300.0	270.650	82.9605	329.799
49400.0	270.650	81.9199	329.799
49500.0	270.650	80.8924	329.799
49600.0	270.650	79.8777	329.799
49700.0	270.650	78.8758	329.799
49800.0	270.650	77.8864	329.799
49900.0	270.650	76.9095	329.799
50000.0	270.650	75.9448	329.799
50100.0	270.650	74.9922	329.799
50200.0	270.650	74.0515	329.799
50300.0	270.650	73.1227	329.799
50400.0	270.650	72.2055	329.799
50500.0	270.650	71.2998	329.799
50600.0	270.650	70.4054	329.799
50700.0	270.650	69.5223	329.799
50800.0	270.650	68.6503	329.799
50900.0	270.650	67.7892	329.799
51000.0	270.650	66.9389	329.799
51100.0	270.370	66.0988	329.628
51200.0	270.090	65.2684	329.457
51300.0	269.810	64.4476	329.287
51400.0	269.530	63.6363	329.116
51500.0	269.250	62.8344	328.945
51600.0	268.970	62.0418	328.774
51700.0	268.690	61.2583	328.602
51800.0	268.410	60.4840	328.431
51900.0	268.130	59.7186	328.260
52000.0	267.850	58.9622	328.088
52100.0	267.570	58.2145	327.917
52200.0	267.290	57.4756	327.745
52300.0	267.010	56.7453	327.574
52400.0	266.730	56.0235	327.402
52500.0	266.450	55.3101	327.230
52600.0	266.170	54.6051	327.058
52700.0	265.890	53.9084	326.886
52800.0	265.610	53.2198	326.714
52900.0	265.330	52.5393	326.541
53000.0	265.050	51.8668	326.369
53100.0	264.770	51.2022	326.197
53200.0	264.490	50.5454	326.024
53300.0	264.210	49.8964	325.851
53400.0	263.930	49.2551	325.679
53500.0	263.650	48.6213	325.506
53600.0	263.370	47.9950	325.333
53700.0	263.090	47.3761	325.160
53800.0	262.810	46.7646	324.987
53900.0	262.530	46.1603	324.814
54000.0	262.250	45.5632	324.641
54100.0	261.970	44.9731	324.467
54200.0	261.690	44.3902	324.294
54300.0	261.410	43.8141	324.120
54400.0	261.130	43.2449	323.947
54500.0	260.850	42.6826	323.773
54600.0	260.570	42.1269	323.599
54700.0	260.290	41.5779	323.425
54800.0	260.010	41.0354	323.251
54900.0	259.730	40.4995	323.077
55000.0	259.450	39.9700	322.903
55100.0	259.170	39.4469	322.729
55200.0	258.890	38.9300	322.554
55300.0	258.610	38.4194	322.380
55400.0	258.330	37.9149	322.205
55500.0	258.050	37.4166	322.030
55600.0	257.770	36.9242	321.856
55700.0	257.490	36.4378	321.681
55800.0	257.210	35.9573	321.506
55900.0	256.930	35.4826	321.331
56000.0	256.650	35.0137	321.156
56100.0	256.370	34.5504	320.981
56200.0	256.090	34.0928	320.805
